city ,town id,village id,valid vote,spoiled vote,voter,Election of population,votes of Hsieh Chang-ting(DPP),votes of Ma Ying-jeou (KMT)
Hualien County,1001507,1001507005,704,7,711,1044,161,543
Hualien County,1001507,1001507006,333,2,335,472,44,289
Hualien County,1001507,1001507007,500,5,505,806,126,374
Hualien County,1001507,1001507008,265,4,269,497,61,204
Hualien County,1001507,1001507009,220,3,223,356,73,147
Hualien County,1001507,1001507010,322,5,327,499,106,216
Hualien County,1001507,1001507011,592,6,598,1054,32,560
Hualien County,1001507,1001507012,626,4,630,1012,104,522
Hualien County,1001507,1001507013,513,5,518,854,54,459
Hualien County,1001507,1001507014,574,2,576,882,51,523
Hualien County,1001508,1001508001,1035,14,1049,1884,154,881
Hualien County,1001508,1001508002,352,8,360,616,20,332
Hualien County,1001508,1001508003,202,1,203,346,12,190
Hualien County,1001508,1001508004,458,3,461,809,76,382
Hualien County,1001508,1001508005,372,4,376,732,41,331
Hualien County,1001509,1001509001,1286,12,1298,1936,345,941
Hualien County,1001509,1001509002,1172,11,1183,1787,332,840
Hualien County,1001509,1001509003,348,6,354,553,98,250
Hualien County,1001509,1001509004,615,10,625,1018,155,460
Hualien County,1001509,1001509005,354,1,355,590,87,267
Hualien County,1001509,1001509006,574,13,587,968,118,456
Hualien County,1001509,1001509007,501,3,504,853,55,446
Hualien County,1001509,1001509008,158,0,158,352,9,149
Hualien County,1001509,1001509009,536,9,545,856,119,417
Hualien County,1001509,1001509010,480,9,489,947,53,427
Hualien County,1001509,1001509011,407,4,411,677,178,229
Hualien County,1001510,1001510001,298,2,300,520,64,234
Hualien County,1001510,1001510002,618,13,631,1189,161,457
Hualien County,1001510,1001510003,369,7,376,703,64,305
Hualien County,1001510,1001510004,358,6,364,643,53,305
Hualien County,1001510,1001510005,673,7,680,1081,112,561
Hualien County,1001510,1001510006,248,1,249,444,55,193
Hualien County,1001510,1001510007,519,7,526,877,121,398
Hualien County,1001510,1001510008,232,2,234,384,62,170
Hualien County,1001510,1001510009,890,8,898,1430,267,623
Hualien County,1001510,1001510010,301,5,306,500,72,229
Hualien County,1001510,1001510011,369,3,372,643,55,314
Hualien County,1001510,1001510012,325,6,331,564,80,245
Hualien County,1001510,1001510013,411,3,414,655,121,290
Hualien County,1001511,1001511001,799,5,804,1205,64,735
Hualien County,1001511,1001511002,1002,15,1017,1503,175,827
Hualien County,1001511,1001511003,986,18,1004,1481,109,877
Hualien County,1001511,1001511004,637,2,639,865,39,598
Hualien County,1001511,1001511005,721,7,728,1014,39,682
Hualien County,1001511,1001511006,647,7,654,897,40,607
Hualien County,1001511,1001511007,950,15,965,1457,143,807
Hualien County,1001511,1001511008,543,5,548,775,33,510
Hualien County,1001511,1001511009,784,13,797,1098,102,682
Hualien County,1001512,1001512001,655,11,666,1016,46,609
Hualien County,1001512,1001512002,310,3,313,492,15,295
Hualien County,1001512,1001512003,472,3,475,725,51,421
Hualien County,1001512,1001512004,344,2,346,593,29,315
Hualien County,1001512,1001512005,634,10,644,1053,58,576
Hualien County,1001512,1001512006,577,5,582,1054,32,545
Hualien County,1001513,1001513001,315,6,321,528,13,302
Hualien County,1001513,1001513002,582,6,588,1009,46,536
Hualien County,1001513,1001513003,424,9,433,659,28,396
Hualien County,1001513,1001513004,394,6,400,692,28,366
Hualien County,1001513,1001513005,561,9,570,977,24,537
Hualien County,1001513,1001513006,557,11,568,942,33,524
Penghu County,1001601,1001601001,20,0,20,30,7,13
Penghu County,1001601,1001601002,209,0,209,308,62,147
Penghu County,1001601,1001601003,388,3,391,554,157,231
Penghu County,1001601,1001601004,347,4,351,497,182,165
Penghu County,1001601,1001601005,565,3,568,871,282,283
Penghu County,1001601,1001601006,700,10,710,995,352,348
Penghu County,1001601,1001601007,502,1,503,690,168,334
Penghu County,1001601,1001601008,1197,6,1203,1810,493,704
Penghu County,1001601,1001601009,2398,12,2410,3416,573,1825
Penghu County,1001601,1001601010,715,5,720,1124,232,483
Penghu County,1001601,1001601011,3148,25,3173,4860,1170,1978
Penghu County,1001601,1001601012,1462,10,1472,2292,602,860
Penghu County,1001601,1001601013,822,5,827,1220,341,481
Penghu County,1001601,1001601014,2059,18,2077,3034,719,1340
Penghu County,1001601,1001601015,1388,14,1402,2147,506,882
Penghu County,1001601,1001601016,1537,12,1549,2303,582,955
Penghu County,1001601,1001601017,886,7,893,1300,330,556
Penghu County,1001601,1001601018,224,2,226,345,72,152
Penghu County,1001601,1001601019,422,4,426,636,188,234
Penghu County,1001601,1001601020,1188,8,1196,1742,417,771
Penghu County,1001601,1001601021,222,1,223,344,94,128
Penghu County,1001601,1001601022,974,4,978,1476,328,646
Penghu County,1001601,1001601023,293,3,296,464,131,162
Penghu County,1001601,1001601024,512,7,519,833,287,225
Penghu County,1001601,1001601025,446,4,450,695,225,221
Penghu County,1001601,1001601026,271,0,271,420,160,111
Penghu County,1001601,1001601027,881,8,889,1464,489,392
Penghu County,1001601,1001601028,1240,16,1256,2070,703,537
Penghu County,1001601,1001601029,118,0,118,194,33,85
Penghu County,1001601,1001601030,215,1,216,326,92,123
Penghu County,1001601,1001601031,619,2,621,1101,184,435
Penghu County,1001601,1001601032,650,7,657,1219,371,279
Penghu County,1001601,1001601033,222,2,224,584,83,139
Penghu County,1001601,1001601034,78,0,78,225,25,53
Penghu County,1001602,1001602001,555,2,557,898,254,301
Penghu County,1001602,1001602002,182,3,185,303,65,117
Penghu County,1001602,1001602003,117,2,119,210,55,62
Penghu County,1001602,1001602004,145,1,146,250,65,80
Penghu County,1001602,1001602005,345,7,352,591,193,152
Penghu County,1001602,1001602006,183,3,186,291,98,85
Penghu County,1001602,1001602007,350,3,353,564,225,125
Penghu County,1001602,1001602008,277,3,280,472,145,132
Penghu County,1001602,1001602009,289,2,291,438,143,146
Penghu County,1001602,1001602010,59,1,60,102,31,28
Penghu County,1001602,1001602011,103,3,106,179,43,60
Penghu County,1001602,1001602012,158,3,161,221,91,67
Penghu County,1001602,1001602013,188,1,189,393,76,112
Penghu County,1001602,1001602014,109,1,110,163,39,70
Penghu County,1001602,1001602015,465,4,469,724,313,152
Penghu County,1001602,1001602016,144,0,144,197,48,96
Penghu County,1001602,1001602017,62,0,62,108,18,44
Penghu County,1001602,1001602018,380,3,383,595,163,217
Penghu County,1001602,1001602019,527,7,534,883,297,230
Penghu County,1001602,1001602020,310,0,310,534,181,129
Penghu County,1001602,1001602021,961,8,969,1560,491,470
Penghu County,1001602,1001602022,358,4,362,637,193,165
Penghu County,1001603,1001603001,296,4,300,450,143,153
Penghu County,1001603,1001603002,323,3,326,558,165,158
Penghu County,1001603,1001603003,63,0,63,102,21,42
Penghu County,1001603,1001603004,78,2,80,124,18,60
Penghu County,1001603,1001603005,149,2,151,249,53,96
Penghu County,1001603,1001603006,116,0,116,202,46,70
Penghu County,1001603,1001603007,99,0,99,150,46,53
Penghu County,1001603,1001603008,813,7,820,1319,348,465
Penghu County,1001603,1001603009,157,1,158,277,61,96
Penghu County,1001603,1001603010,343,4,347,622,194,149
Penghu County,1001603,1001603011,393,5,398,687,173,220
Penghu County,1001603,1001603012,506,2,508,1241,337,169
Penghu County,1001603,1001603013,464,3,467,988,85,379
Penghu County,1001603,1001603014,125,0,125,219,31,94
Penghu County,1001603,1001603015,92,2,94,196,41,51
Penghu County,1001604,1001604001,134,2,136,246,52,82
Penghu County,1001604,1001604002,198,3,201,387,104,94
Penghu County,1001604,1001604003,143,1,144,250,14,129
Penghu County,1001604,1001604004,409,3,412,754,243,166
Penghu County,1001604,1001604005,317,3,320,589,160,157
Penghu County,1001604,1001604006,88,1,89,153,51,37
Penghu County,1001604,1001604007,313,5,318,528,125,188
Penghu County,1001604,1001604008,103,1,104,191,60,43
Penghu County,1001604,1001604009,294,2,296,549,188,106
Penghu County,1001604,1001604010,625,6,631,1169,360,265
Penghu County,1001604,1001604011,996,9,1005,1831,216,780
Penghu County,1001605,1001605001,213,2,215,446,95,118
Penghu County,1001605,1001605002,154,1,155,322,33,121
Penghu County,1001605,1001605003,103,5,108,266,57,46
Penghu County,1001605,1001605004,143,1,144,302,71,72
Penghu County,1001605,1001605005,438,2,440,1203,328,110
Penghu County,1001605,1001605006,67,0,67,365,54,13
Penghu County,1001605,1001605007,30,0,30,191,13,17
Penghu County,1001605,1001605008,59,0,59,320,31,28
Penghu County,1001605,1001605009,91,2,93,260,11,80
Penghu County,1001606,1001606001,90,5,95,230,23,67
Penghu County,1001606,1001606002,207,2,209,447,56,151
Penghu County,1001606,1001606003,212,2,214,472,54,158
Penghu County,1001606,1001606004,124,0,124,290,32,92
Penghu County,1001606,1001606005,97,0,97,272,37,60
Penghu County,1001606,1001606006,368,5,373,851,84,284
Keelung City,1001701,1001701001,617,2,619,780,233,384
Keelung City,1001701,1001701002,1069,9,1078,1399,361,708
Keelung City,1001701,1001701003,756,7,763,993,277,479
Keelung City,1001701,1001701004,860,5,865,1140,281,579
Keelung City,1001701,1001701005,1021,3,1024,1314,405,616
Keelung City,1001701,1001701006,973,4,977,1304,264,709
Keelung City,1001701,1001701007,1022,8,1030,1356,283,739
Keelung City,1001701,1001701008,868,6,874,1163,259,609
Keelung City,1001701,1001701009,934,4,938,1219,283,651
Keelung City,1001701,1001701010,1857,16,1873,2391,477,1380
Keelung City,1001701,1001701011,1106,11,1117,1445,325,781
Keelung City,1001701,1001701012,1528,13,1541,2090,386,1142
Keelung City,1001701,1001701013,1636,11,1647,2155,377,1259
Keelung City,1001701,1001701014,996,14,1010,1349,272,724
Keelung City,1001701,1001701015,956,7,963,1308,228,728
Keelung City,1001701,1001701016,1384,12,1396,1869,597,787
Keelung City,1001701,1001701017,787,5,792,1137,148,639
Keelung City,1001701,1001701018,1113,15,1128,1477,452,661
Keelung City,1001701,1001701019,1136,9,1145,1572,663,473
Keelung City,1001701,1001701020,970,3,973,1356,426,544
Keelung City,1001701,1001701021,475,1,476,546,272,203
Keelung City,1001701,1001701022,2887,32,2919,4057,909,1978
Keelung City,1001701,1001701023,1399,5,1404,2029,426,973
Keelung City,1001701,1001701024,841,5,846,1155,248,593
Keelung City,1001701,1001701025,2883,16,2899,4040,744,2139
Keelung City,1001701,1001701026,3045,25,3070,4336,869,2176
Keelung City,1001702,1001702001,2832,21,2853,3709,923,1909
Keelung City,1001702,1001702002,1690,14,1704,2263,591,1099
Keelung City,1001702,1001702003,2824,18,2842,3618,824,2000
Keelung City,1001702,1001702004,1574,13,1587,2014,459,1115
Keelung City,1001702,1001702005,1544,10,1554,2024,484,1060
Keelung City,1001702,1001702006,1159,5,1164,1511,422,737
Keelung City,1001702,1001702007,681,5,686,910,248,433
Keelung City,1001702,1001702008,1194,8,1202,1558,448,746
Keelung City,1001702,1001702009,2593,28,2621,3444,838,1755
Keelung City,1001702,1001702010,2440,18,2458,3183,919,1521
Keelung City,1001702,1001702011,1401,7,1408,1943,536,865
Keelung City,1001702,1001702012,319,1,320,421,155,164
Keelung City,1001702,1001702013,223,1,224,295,89,134
Keelung City,1001702,1001702014,277,4,281,350,133,144
Keelung City,1001702,1001702015,1239,10,1249,1579,442,797
Keelung City,1001702,1001702016,344,2,346,460,153,191
Keelung City,1001702,1001702017,1527,12,1539,1979,536,991
Keelung City,1001702,1001702018,3781,37,3818,4982,1369,2412
Keelung City,1001702,1001702019,2658,18,2676,3542,961,1697
Keelung City,1001702,1001702020,1417,15,1432,1980,435,982
Keelung City,1001703,1001703001,1056,13,1069,1411,363,693
Keelung City,1001703,1001703002,515,5,520,684,193,322
Keelung City,1001703,1001703003,441,6,447,620,169,272
Keelung City,1001703,1001703004,2560,15,2575,3421,734,1826
Keelung City,1001703,1001703005,1694,12,1706,2243,410,1284
Keelung City,1001703,1001703006,1844,19,1863,2395,416,1428
Keelung City,1001703,1001703007,1751,17,1768,2360,550,1201
Keelung City,1001703,1001703008,1810,8,1818,2331,568,1242
Keelung City,1001703,1001703009,284,7,291,408,101,183
Keelung City,1001703,1001703010,2995,24,3019,3974,950,2045
Keelung City,1001703,1001703011,398,5,403,569,172,226
Keelung City,1001703,1001703012,3360,18,3378,4371,907,2453
Keelung City,1001703,1001703013,2781,19,2800,3776,737,2044
Keelung City,1001704,1001704001,1390,6,1396,1873,506,884
Keelung City,1001704,1001704002,867,6,873,1101,309,558
Keelung City,1001704,1001704003,1335,10,1345,1704,465,870
Keelung City,1001704,1001704004,1501,14,1515,1929,473,1028
Keelung City,1001704,1001704005,2022,10,2032,2570,669,1353
Keelung City,1001704,1001704006,921,2,923,1226,299,622
Keelung City,1001704,1001704007,814,7,821,1080,304,510
Keelung City,1001704,1001704008,860,2,862,1123,330,530
Keelung City,1001704,1001704009,767,6,773,981,323,444
Keelung City,1001704,1001704010,1290,11,1301,1628,501,789
Keelung City,1001704,1001704011,602,6,608,841,257,345
Keelung City,1001704,1001704012,753,4,757,1019,295,458
Keelung City,1001704,1001704013,2058,19,2077,2768,811,1247
Keelung City,1001704,1001704014,622,4,626,844,259,363
Keelung City,1001704,1001704015,1012,12,1024,1357,423,589
Keelung City,1001704,1001704016,609,10,619,824,253,356
Keelung City,1001704,1001704017,1211,10,1221,1640,372,839
Keelung City,1001704,1001704018,723,6,729,927,311,412
Keelung City,1001704,1001704019,687,9,696,923,269,418
Keelung City,1001704,1001704020,701,3,704,968,273,428
Keelung City,1001704,1001704021,585,2,587,786,192,393
Keelung City,1001704,1001704022,793,7,800,1082,281,512
Keelung City,1001704,1001704023,831,7,838,1148,362,469
Keelung City,1001704,1001704024,2203,21,2224,2908,538,1665
Keelung City,1001704,1001704025,572,6,578,729,219,353
Keelung City,1001704,1001704026,474,6,480,629,164,310
Keelung City,1001704,1001704027,665,8,673,837,332,333
Keelung City,1001704,1001704028,504,4,508,651,201,303
Keelung City,1001704,1001704029,1799,6,1805,2343,672,1127
Keelung City,1001705,1001705001,562,7,569,757,257,305
Keelung City,1001705,1001705002,837,11,848,1093,309,528
Keelung City,1001705,1001705003,690,4,694,902,275,415
Keelung City,1001705,1001705004,792,5,797,1031,336,456
Keelung City,1001705,1001705005,663,6,669,915,254,409
Keelung City,1001705,1001705006,958,7,965,1250,323,635
Keelung City,1001705,1001705007,587,6,593,806,172,415
Keelung City,1001705,1001705008,974,13,987,1344,396,578
Keelung City,1001705,1001705009,811,6,817,1095,249,562
Keelung City,1001705,1001705010,1005,9,1014,1407,345,660
Keelung City,1001705,1001705011,1410,13,1423,1906,484,926
Keelung City,1001705,1001705012,1252,7,1259,1660,462,790
Keelung City,1001705,1001705013,746,3,749,1119,228,518
Keelung City,1001705,1001705014,507,3,510,699,211,296
Keelung City,1001705,1001705015,639,4,643,920,228,411
Keelung City,1001705,1001705016,572,6,578,781,203,369
Keelung City,1001705,1001705017,749,6,755,970,303,446
Keelung City,1001705,1001705018,715,8,723,985,257,458
Keelung City,1001705,1001705019,1174,11,1185,1612,444,730
Keelung City,1001705,1001705020,4054,28,4082,5061,1176,2878
Keelung City,1001705,1001705021,3616,24,3640,4892,1022,2594
Keelung City,1001705,1001705022,2553,17,2570,3326,858,1695
Keelung City,1001705,1001705023,433,4,437,565,115,318
Keelung City,1001705,1001705024,3870,34,3904,5332,1240,2630
Keelung City,1001706,1001706001,937,6,943,1272,290,647
Keelung City,1001706,1001706002,793,9,802,1105,294,499
Keelung City,1001706,1001706003,1032,14,1046,1377,388,644
Keelung City,1001706,1001706004,967,11,978,1235,356,611
Keelung City,1001706,1001706005,762,5,767,1006,365,397
Keelung City,1001706,1001706006,1673,19,1692,2281,611,1062
Keelung City,1001706,1001706007,1408,9,1417,1909,569,839
Keelung City,1001706,1001706008,2464,23,2487,3266,1048,1416
Keelung City,1001706,1001706009,694,3,697,890,278,416
Keelung City,1001706,1001706010,465,3,468,630,192,273
Keelung City,1001706,1001706011,2742,14,2756,3605,835,1907
Keelung City,1001706,1001706012,1053,9,1062,1416,361,692
Keelung City,1001706,1001706013,2999,27,3026,4061,946,2053
Keelung City,1001706,1001706014,2499,16,2515,3336,819,1680
Keelung City,1001706,1001706015,2274,12,2286,2945,680,1594
Keelung City,1001706,1001706016,3595,18,3613,4446,1067,2528
Keelung City,1001706,1001706017,2771,18,2789,3519,781,1990
Keelung City,1001706,1001706018,2946,12,2958,3689,848,2098
Keelung City,1001706,1001706019,2164,19,2183,2829,739,1425
Keelung City,1001706,1001706020,2114,18,2132,2942,675,1439
Keelung City,1001706,1001706021,2873,23,2896,3727,834,2039
Keelung City,1001706,1001706022,2333,11,2344,2860,593,1740
Keelung City,1001706,1001706023,2809,20,2829,3821,797,2012
Keelung City,1001706,1001706024,2081,6,2087,2689,590,1491
Keelung City,1001706,1001706025,2269,13,2282,2893,555,1714
Keelung City,1001707,1001707001,918,9,927,1148,293,625
Keelung City,1001707,1001707002,1012,11,1023,1298,268,744
Keelung City,1001707,1001707003,707,3,710,918,169,538
Keelung City,1001707,1001707004,1911,14,1925,2366,549,1362
Keelung City,1001707,1001707005,610,2,612,789,209,401
Keelung City,1001707,1001707006,968,5,973,1330,280,688
Keelung City,1001707,1001707007,516,7,523,673,156,360
Keelung City,1001707,1001707008,1204,6,1210,1640,475,729
Keelung City,1001707,1001707009,1205,7,1212,1540,331,874
Keelung City,1001707,1001707010,1242,14,1256,1582,321,921
Keelung City,1001707,1001707011,1763,18,1781,2271,477,1286
Keelung City,1001707,1001707012,1414,7,1421,1865,406,1008
Keelung City,1001707,1001707013,2538,17,2555,3288,603,1935
Keelung City,1001707,1001707014,2067,17,2084,2669,577,1490
Keelung City,1001707,1001707015,654,3,657,923,204,450
Keelung City,1001707,1001707016,2766,25,2791,3525,671,2095
Keelung City,1001707,1001707017,1862,23,1885,2666,580,1282
Keelung City,1001707,1001707018,2291,14,2305,2884,617,1674
Keelung City,1001707,1001707019,1543,14,1557,2179,487,1056
Keelung City,1001707,1001707020,3316,18,3334,4316,868,2448
Hsinchu City,1001801,1001801001,520,6,526,691,258,262
Hsinchu City,1001801,1001801002,990,11,1001,1323,429,561
Hsinchu City,1001801,1001801003,686,5,691,896,339,347
Hsinchu City,1001801,1001801004,428,2,430,573,220,208
Hsinchu City,1001801,1001801005,542,7,549,705,264,278
Hsinchu City,1001801,1001801006,300,3,303,423,129,171
Hsinchu City,1001801,1001801007,573,2,575,742,256,317
Hsinchu City,1001801,1001801008,477,6,483,616,149,328
Hsinchu City,1001801,1001801009,645,1,646,804,324,321
Hsinchu City,1001801,1001801010,567,2,569,780,269,298
Hsinchu City,1001801,1001801012,374,2,376,488,184,190
Hsinchu City,1001801,1001801013,1994,15,2009,2538,634,1360
Hsinchu City,1001801,1001801014,2274,21,2295,2969,924,1350
Hsinchu City,1001801,1001801015,1132,7,1139,1470,509,623
Hsinchu City,1001801,1001801016,3707,41,3748,4873,1296,2411
Hsinchu City,1001801,1001801017,1148,8,1156,1473,214,934
Hsinchu City,1001801,1001801018,3124,22,3146,3850,971,2153
Hsinchu City,1001801,1001801019,3178,22,3200,3956,1100,2078
Hsinchu City,1001801,1001801011+1001801020,3903,32,3935,5212,1467,2436
Hsinchu City,1001801,1001801021,2117,23,2140,2707,704,1413
Hsinchu City,1001801,1001801022,843,6,849,1108,363,480
Hsinchu City,1001801,1001801023,1513,13,1526,1937,642,871
Hsinchu City,1001801,1001801024,2347,17,2364,2915,584,1763
Hsinchu City,1001801,1001801025,3262,27,3289,3914,316,2946
Hsinchu City,1001801,1001801026,4290,43,4333,5398,1173,3117
Hsinchu City,1001801,1001801027,2468,24,2492,3069,720,1748
Hsinchu City,1001801,1001801028,2449,32,2481,3119,884,1565
Hsinchu City,1001801,1001801029,2347,14,2361,3004,976,1371
Hsinchu City,1001801,1001801030,3058,23,3081,3877,943,2115
Hsinchu City,1001801,1001801031,4136,31,4167,5367,1414,2722
Hsinchu City,1001801,1001801032,764,10,774,971,217,547
Hsinchu City,1001801,1001801033,2495,24,2519,3195,503,1992
Hsinchu City,1001801,1001801035,697,5,702,877,87,610
Hsinchu City,1001801,1001801036,2862,11,2873,3580,482,2380
Hsinchu City,1001801,1001801037,1774,9,1783,2160,244,1530
Hsinchu City,1001801,1001801038,1955,20,1975,2569,811,1144
Hsinchu City,1001801,1001801039,2488,25,2513,3155,1160,1328
Hsinchu City,1001801,1001801040,1438,15,1453,1856,462,976
Hsinchu City,1001801,1001801041,1865,17,1882,2369,719,1146
Hsinchu City,1001801,1001801042,2317,23,2340,2907,618,1699
Hsinchu City,1001801,1001801043,3395,28,3423,4206,885,2510
Hsinchu City,1001801,1001801044,2998,27,3025,3668,750,2248
Hsinchu City,1001801,1001801045,3709,33,3742,4664,808,2901
Hsinchu City,1001801,1001801046,2966,38,3004,3799,673,2293
Hsinchu City,1001801,1001801047,4590,46,4636,5577,1071,3519
Hsinchu City,1001801,1001801048,1736,17,1753,2178,683,1053
Hsinchu City,1001801,1001801049,2516,26,2542,3281,965,1551
Hsinchu City,1001801,1001801050,3233,29,3262,4057,1005,2228
Hsinchu City,1001801,1001801051,1353,12,1365,1753,297,1056
Hsinchu City,1001801,1001801052,2476,21,2497,3093,876,1600
Hsinchu City,1001801,1001801053,2577,21,2598,3435,679,1898
Hsinchu City,1001802,1001802001,376,2,378,503,181,195
Hsinchu City,1001802,1001802002,549,7,556,718,293,256
Hsinchu City,1001802,1001802003,594,3,597,762,293,301
Hsinchu City,1001802,1001802004,376,2,378,496,211,165
Hsinchu City,1001802,1001802005,912,7,919,1167,473,439
Hsinchu City,1001802,1001802006,405,3,408,537,186,219
Hsinchu City,1001802,1001802007,992,10,1002,1250,433,559
Hsinchu City,1001802,1001802008,704,11,715,944,355,349
Hsinchu City,1001802,1001802009,438,5,443,589,228,210
Hsinchu City,1001802,1001802010,549,3,552,720,207,342
Hsinchu City,1001802,1001802011,494,2,496,658,266,228
Hsinchu City,1001802,1001802012,870,7,877,1164,393,477
Hsinchu City,1001802,1001802013,1044,10,1054,1360,450,594
Hsinchu City,1001802,1001802014,3162,26,3188,4192,1411,1751
Hsinchu City,1001802,1001802015,2060,14,2074,2634,817,1243
Hsinchu City,1001802,1001802016,2697,26,2723,3402,1083,1614
Hsinchu City,1001802,1001802017,1661,8,1669,2130,635,1026
Hsinchu City,1001802,1001802018,1226,10,1236,1548,593,633
Hsinchu City,1001802,1001802019,2379,21,2400,3060,851,1528
Hsinchu City,1001802,1001802020,684,14,698,899,360,324
Hsinchu City,1001802,1001802021+1001802043,3413,34,3447,4287,1180,2233
Hsinchu City,1001802,1001802022,3949,37,3986,4990,1442,2507
Hsinchu City,1001802,1001802023,3558,38,3596,4296,233,3325
Hsinchu City,1001802,1001802024,3111,24,3135,4292,1278,1833
Hsinchu City,1001802,1001802025,405,6,411,564,141,264
Hsinchu City,1001802,1001802026,1494,19,1513,1960,608,886
Hsinchu City,1001802,1001802027,883,7,890,1210,477,406
Hsinchu City,1001802,1001802028,1356,14,1370,1816,603,753
Hsinchu City,1001802,1001802029,1739,18,1757,2294,725,1014
Hsinchu City,1001802,1001802030,1870,18,1888,2463,806,1064
Hsinchu City,1001802,1001802031,2491,21,2512,3286,1021,1470
Hsinchu City,1001802,1001802032,3650,40,3690,4861,1141,2509
Hsinchu City,1001802,1001802033,2004,28,2032,2616,963,1041
Hsinchu City,1001802,1001802034,2813,22,2835,3614,1468,1345
Hsinchu City,1001802,1001802035,1182,9,1191,1453,49,1133
Hsinchu City,1001802,1001802036,3144,31,3175,4067,1175,1969
Hsinchu City,1001802,1001802037,3587,43,3630,4602,1443,2144
Hsinchu City,1001802,1001802038,3068,19,3087,3963,1365,1703
Hsinchu City,1001802,1001802039,2321,22,2343,3281,786,1535
Hsinchu City,1001802,1001802040,3268,29,3297,4112,1078,2190
Hsinchu City,1001802,1001802041,3596,30,3626,4568,1079,2517
Hsinchu City,1001802,1001802042,4228,43,4271,5189,1183,3045
Hsinchu City,1001802,1001802044,1036,7,1043,1399,348,688
Hsinchu City,1001803,1001803001,1573,5,1578,2056,767,806
Hsinchu City,1001803,1001803002,3621,47,3668,4870,1640,1981
Hsinchu City,1001803,1001803003,1503,13,1516,1963,646,857
Hsinchu City,1001803,1001803004,1246,12,1258,1681,668,578
Hsinchu City,1001803,1001803005,1466,18,1484,1949,839,627
Hsinchu City,1001803,1001803006,2046,9,2055,2686,962,1084
Hsinchu City,1001803,1001803007,2042,17,2059,2582,807,1235
Hsinchu City,1001803,1001803008,2419,24,2443,3066,916,1503
Hsinchu City,1001803,1001803009,2169,20,2189,2843,873,1296
Hsinchu City,1001803,1001803010,2205,18,2223,2786,636,1569
Hsinchu City,1001803,1001803011,1716,21,1737,2266,632,1084
Hsinchu City,1001803,1001803012,2421,23,2444,3206,997,1424
Hsinchu City,1001803,1001803013,1762,13,1775,2256,821,941
Hsinchu City,1001803,1001803014,808,6,814,1018,390,418
Hsinchu City,1001803,1001803015,1355,8,1363,1734,593,762
Hsinchu City,1001803,1001803016,1547,19,1566,2050,659,888
Hsinchu City,1001803,1001803017,596,3,599,798,251,345
Hsinchu City,1001803,1001803018,573,7,580,736,243,330
Hsinchu City,1001803,1001803019,458,6,464,631,181,277
Hsinchu City,1001803,1001803020,1090,13,1103,1451,351,739
Hsinchu City,1001803,1001803021,2838,25,2863,3739,1115,1723
Hsinchu City,1001803,1001803022,978,7,985,1264,432,546
Hsinchu City,1001803,1001803023,659,4,663,889,356,303
Hsinchu City,1001803,1001803024,2539,23,2562,3279,898,1641
Taichung City,1001901,1001901005,1306,15,1321,1713,585,721
Taichung City,1001901,1001901011,1841,25,1866,2501,829,1012
Taichung City,1001901,1001901026,1464,11,1475,1927,679,785
Taichung City,1001901,1001901027,1263,20,1283,1730,532,731
Taichung City,1001901,1001901028,1850,20,1870,2451,761,1089
Taichung City,1001901,1001901029,1420,16,1436,1930,614,806
Taichung City,1001901,1001901030,1549,12,1561,2095,688,861
Taichung City,1001901,1001901031,1230,10,1240,1721,541,689
Taichung City,1001902,1001902001,2303,20,2323,3201,1072,1231
Taichung City,1001902,1001902005,2472,25,2497,3290,1317,1155
Taichung City,1001902,1001902009,2687,31,2718,3431,1429,1258
Taichung City,1001902,1001902010,2196,14,2210,2782,1059,1137
Taichung City,1001902,1001902013,1682,21,1703,2218,901,781
Taichung City,1001902,1001902014,1257,16,1273,1642,669,588
Taichung City,1001902,1001902016,1786,18,1804,2308,838,948
Taichung City,1001902,1001902017,1423,22,1445,1919,747,676
Taichung City,1001902,1001902018,4149,51,4200,5264,2207,1942
Taichung City,1001902,1001902019,2557,44,2601,3326,1197,1360
Taichung City,1001902,1001902020,2592,22,2614,3380,1034,1558
Taichung City,1001902,1001902022,2079,24,2103,2759,798,1281
Taichung City,1001902,1001902024,2921,24,2945,3724,724,2197
Taichung City,1001902,1001902027,1302,14,1316,1701,279,1023
Taichung City,1001902,1001902028,3035,24,3059,3854,626,2409
Taichung City,1001902,1001902029,5370,65,5435,6809,2689,2681
Taichung City,1001902,1001902030,4035,40,4075,5115,1829,2206
Taichung City,1001903,1001903007,2635,17,2652,3324,1167,1468
Taichung City,1001903,1001903010,2848,25,2873,3645,1307,1541
Taichung City,1001903,1001903011,2522,22,2544,3246,1075,1447
Taichung City,1001903,1001903012,1928,16,1944,2472,756,1172
Taichung City,1001903,1001903013,2041,16,2057,2623,932,1109
Taichung City,1001903,1001903014,1808,18,1826,2277,806,1002
Taichung City,1001903,1001903015,2505,18,2523,3330,915,1590
Taichung City,1001903,1001903016,2687,25,2712,3456,1161,1526
Taichung City,1001903,1001903017,3524,51,3575,4617,1512,2012
Taichung City,1001903,1001903018,2045,23,2068,2683,823,1222
Taichung City,1001903,1001903019,4013,40,4053,5223,1434,2579
Taichung City,1001903,1001903020,5990,73,6063,7688,2284,3706
Taichung City,1001903,1001903021,4683,44,4727,6019,1671,3012
Taichung City,1001903,1001903022,2711,25,2736,3498,1044,1667
